id_driver,date_registration,driver_rating,gold_level_count,receive_marketing,country,service_type,month
23760722,10/17/2017,4.85,9,TRUE,Spain,TAXI,October
6783465,7/25/2013,4.97,4,TRUE,Spain,TAXI,July
15967711,1/27/2016,4.97,0,TRUE,Spain,TAXI,January
17832943,7/27/2016,4.87,5,TRUE,Spain,TAXI,July
31743762,9/7/2018,4.92,23,TRUE,Gremany,TAXI,September
1121124,4/2/2012,4.96,51,FALSE,Gremany,TAXI,April
1277234,5/23/2012,4.82,0,TRUE,Gremany,TAXI,May
27459768,4/20/2018,4.93,5,TRUE,Spain,TAXI,April
2416,5/29/2011,4.87,7,TRUE,Gremany,TAXI,May
1155213,4/17/2012,4.76,0,TRUE,Spain,TAXI,April
291666,9/13/2011,4.71,23,TRUE,Gremany,TAXI,September
4466585,2/18/2013,4.99,80,TRUE,Gremany,TAXI,February
48525629,3/25/2019,4.88,0,TRUE,Gremany,TAXI,March
33468944,11/28/2018,4.93,13,FALSE,Gremany,TAXI,November
28941279,6/5/2018,4.99,34,TRUE,Gremany,TAXI,June
27768992,4/30/2018,4.91,45,TRUE,Gremany,TAXI,April
28263995,5/17/2018,4.96,40,TRUE,Gremany,TAXI,May
1098762,3/23/2012,4.87,31,TRUE,Gremany,TAXI,March
54994296,10/29/2019,4.92,15,TRUE,Gremany,PHV,October
35695353,2/15/2019,4.8,13,TRUE,Gremany,TAXI,February
14733229,9/11/2015,4.89,1,TRUE,Gremany,TAXI,September
31825556,9/11/2018,4.99,3,TRUE,Gremany,TAXI,September
16039684,2/3/2016,4.96,84,TRUE,Gremany,TAXI,February
56726638,1/8/2020,4.6,3,TRUE,Gremany,PHV,January
58600790,5/22/2020,4.99,0,TRUE,Gremany,PHV,May
53475578,8/28/2019,4.86,14,TRUE,Gremany,PHV,August
43434900,2/26/2019,4.89,34,TRUE,Gremany,TAXI,February
55318486,11/13/2019,4.99,12,TRUE,Gremany,PHV,November
56748097,1/9/2020,4.94,0,TRUE,Gremany,PHV,January
17703554,7/14/2016,4.91,0,TRUE,Gremany,TAXI,July
18486363,9/28/2016,4.98,51,TRUE,Gremany,TAXI,September
786991,2/8/2012,4.93,156,TRUE,Gremany,TAXI,February
35661018,2/13/2019,4.96,11,FALSE,Gremany,TAXI,February
2593665,10/12/2012,4.94,2,FALSE,Gremany,TAXI,October
34620995,1/24/2019,4.97,8,TRUE,Gremany,PHV,January
54892830,10/25/2019,4.98,0,TRUE,Gremany,PHV,October
16850729,4/27/2016,4.98,0,TRUE,Gremany,TAXI,April
58179021,3/11/2020,5,0,TRUE,Gremany,PHV,March
58268187,3/17/2020,4.73,0,TRUE,Gremany,PHV,March
17565243,7/1/2016,4.77,15,FALSE,Gremany,TAXI,July
57640047,2/20/2020,4.9,3,TRUE,Gremany,PHV,February
1229400,5/10/2012,4.95,1,TRUE,Gremany,TAXI,May
24183483,11/16/2017,5,45,TRUE,Spain,TAXI,November
576110,1/4/2012,4.95,0,TRUE,Gremany,TAXI,January
16789815,4/21/2016,4.71,8,TRUE,Spain,TAXI,April
54307553,10/1/2019,4.88,0,TRUE,Spain,TAXI,October
240191,8/2/2011,4.8,7,TRUE,Gremany,TAXI,August
56881245,1/16/2020,4.86,18,TRUE,Gremany,PHV,January
58011492,3/5/2020,4.98,4,TRUE,Gremany,PHV,March
1229221,5/10/2012,4.92,20,FALSE,Gremany,TAXI,May
2216,5/29/2011,4.91,0,TRUE,Gremany,TAXI,May
23121750,9/7/2017,4.79,1,TRUE,Spain,TAXI,September
13738371,2/25/2015,4.92,7,TRUE,Spain,TAXI,February
20809615,4/24/2017,4.92,5,TRUE,Gremany,TAXI,April
1031939,2/27/2012,4.92,1,FALSE,Gremany,TAXI,February
15814107,1/12/2016,4.89,1,FALSE,Spain,TAXI,January
19870423,11/11/2014,4.92,1,TRUE,Spain,TAXI,November
53779260,9/10/2019,4.91,15,TRUE,Spain,TAXI,September
13804204,3/10/2015,4.9,109,TRUE,Gremany,TAXI,March
55190936,11/7/2019,5,0,TRUE,Gremany,PHV,November
53587387,9/2/2019,4.8,5,TRUE,Gremany,TAXI,September
6240835,6/18/2013,4.86,4,TRUE,Spain,TAXI,June
15020373,10/22/2015,4.83,1,TRUE,Spain,TAXI,October
21685001,5/31/2017,4.93,3,FALSE,Gremany,TAXI,May
24720194,12/19/2017,4.93,22,TRUE,Spain,TAXI,December
13765745,3/2/2015,4.99,19,TRUE,Gremany,PHV,March
17177263,5/27/2016,4.95,4,TRUE,Gremany,TAXI,May
24638882,12/15/2017,4.47,41,TRUE,Spain,TAXI,December
24199926,11/17/2017,4.88,47,TRUE,Gremany,TAXI,November
57001958,1/22/2020,4.92,0,TRUE,Gremany,PHV,January
54503826,10/9/2019,4.76,3,TRUE,Gremany,TAXI,October
54866020,10/24/2019,4.95,0,TRUE,Gremany,PHV,October
20578304,4/5/2017,4.97,0,FALSE,Gremany,TAXI,April
12978685,11/18/2014,4.88,2,TRUE,Spain,TAXI,November
52867472,7/31/2019,4.96,18,FALSE,Spain,TAXI,July
19967860,4/4/2013,4.59,6,TRUE,Spain,TAXI,April
29545987,6/21/2018,4.95,0,TRUE,Gremany,TAXI,June
14464384,7/15/2015,4.95,77,TRUE,Spain,TAXI,July
56725156,1/8/2020,4.94,1,TRUE,Spain,TAXI,January
16851713,4/27/2016,4.84,0,TRUE,Spain,TAXI,April
6542735,7/9/2013,4.86,30,TRUE,Gremany,TAXI,July
10681910,5/16/2014,4.99,0,FALSE,Gremany,TAXI,May
20153040,11/28/2015,4.91,1,TRUE,Spain,TAXI,November
20097640,3/6/2017,4.77,0,TRUE,Gremany,TAXI,March
50631497,5/20/2019,4.72,7,FALSE,Gremany,TAXI,May
31706834,9/5/2018,4.97,20,FALSE,Gremany,TAXI,September
52689261,7/23/2019,4.96,0,TRUE,Gremany,PHV,July
2489239,10/4/2012,4.95,0,TRUE,Gremany,TAXI,October
49063126,4/18/2019,4.87,0,FALSE,Spain,TAXI,April
18851947,10/27/2016,4.94,31,TRUE,Spain,TAXI,October
306182,9/22/2011,4.91,66,TRUE,Gremany,TAXI,September
19993645,2/23/2017,4.96,101,TRUE,Spain,TAXI,February
19871409,2/9/2017,4.57,53,FALSE,Gremany,TAXI,February
16790925,4/21/2016,4.9,22,TRUE,Spain,TAXI,April
24262730,11/21/2017,4.97,3,TRUE,Gremany,TAXI,November
50825986,5/28/2019,4.87,0,TRUE,Gremany,TAXI,May
56727594,1/8/2020,4.84,5,FALSE,Gremany,TAXI,January
53949763,9/17/2019,4.8,12,TRUE,Gremany,PHV,September
25122883,1/15/2018,4.9,18,TRUE,Spain,TAXI,January
53459551,8/27/2019,4.97,0,TRUE,Gremany,PHV,August
10360209,4/15/2014,4.79,9,TRUE,Gremany,TAXI,April
8358580,11/11/2013,4.95,5,TRUE,Gremany,TAXI,November
56967711,1/20/2020,4.95,0,TRUE,Gremany,PHV,January
19801604,1/30/2017,4.9,3,FALSE,Gremany,TAXI,January
55792698,12/4/2019,4.98,0,TRUE,Gremany,PHV,December
1255227,5/18/2012,4.88,0,TRUE,Spain,TAXI,May
23854404,10/24/2017,4.96,5,TRUE,Gremany,TAXI,October
19949136,5/19/2016,4.97,67,TRUE,Spain,TAXI,May
1881244,8/17/2012,4.99,3,TRUE,Gremany,TAXI,August
12969636,11/17/2014,4.97,7,TRUE,Spain,TAXI,November
26069092,3/5/2018,4.86,0,TRUE,Gremany,TAXI,March
28915481,6/4/2018,4.97,1,TRUE,Gremany,TAXI,June
13739163,2/25/2015,4.75,0,TRUE,Gremany,TAXI,February
8910653,12/23/2013,4.96,0,TRUE,Gremany,TAXI,December
29269811,6/14/2018,4.93,15,TRUE,Gremany,TAXI,June
32734914,10/25/2018,4.92,52,TRUE,Spain,TAXI,October
53932480,9/16/2019,4.89,0,TRUE,Gremany,PHV,September
12606254,10/10/2014,4.99,10,TRUE,Gremany,PHV,October
22721792,8/8/2017,4.99,4,TRUE,Gremany,PHV,August
20643552,4/10/2017,4.98,87,TRUE,Gremany,TAXI,April
2449237,10/1/2012,4.89,6,TRUE,Gremany,TAXI,October
20282740,3/16/2017,4.82,0,FALSE,Gremany,TAXI,March
26757425,3/28/2018,4.85,10,TRUE,Gremany,TAXI,March
53037139,8/8/2019,4.99,37,TRUE,Gremany,TAXI,August
30667224,7/19/2018,4.81,1,FALSE,Spain,TAXI,July
33787833,12/13/2018,4.96,3,TRUE,Spain,TAXI,December
15061306,10/27/2015,4.84,7,TRUE,Spain,TAXI,October
13513066,1/13/2015,4.88,0,FALSE,Gremany,TAXI,January
16696683,4/12/2016,4.94,1,TRUE,Spain,TAXI,April
28472419,5/23/2018,4.97,45,TRUE,Gremany,TAXI,May
31571798,8/29/2018,4.91,17,TRUE,Spain,TAXI,August
31157022,8/7/2018,4.87,0,TRUE,Spain,TAXI,August
972680,2/12/2012,4.94,11,TRUE,Gremany,TAXI,February
16535683,3/30/2016,4.95,4,FALSE,Gremany,TAXI,March
14191716,5/21/2015,4.83,54,FALSE,Gremany,TAXI,May
32909605,11/1/2018,4.81,0,FALSE,Gremany,TAXI,November
54353132,10/3/2019,4.94,1,TRUE,Spain,TAXI,October
21910212,6/16/2017,4.95,73,TRUE,Spain,TAXI,June
14497547,7/20/2015,4.97,0,TRUE,Gremany,TAXI,July
14769280,9/17/2015,4.97,4,TRUE,Spain,TAXI,September
17215272,5/30/2016,4.74,88,TRUE,Gremany,TAXI,May
53033697,8/8/2019,4.84,0,TRUE,Spain,TAXI,August
16110242,2/11/2016,4.85,0,TRUE,Spain,TAXI,February
55427169,11/18/2019,4.82,1,TRUE,Gremany,PHV,November
16843685,4/26/2016,4.83,51,TRUE,Spain,TAXI,April
34841362,2/5/2019,4.87,39,TRUE,Gremany,TAXI,February
14596457,8/11/2015,4.94,30,TRUE,Spain,TAXI,August
22924994,8/23/2017,4.96,2,TRUE,Gremany,TAXI,August
975415,2/13/2012,4.83,0,TRUE,Gremany,TAXI,February
48742162,4/4/2019,4.98,8,TRUE,Spain,TAXI,April
13622756,2/3/2015,4.97,103,TRUE,Gremany,TAXI,February
28207064,5/15/2018,4.87,0,FALSE,Gremany,TAXI,May
53821640,9/12/2019,4.94,6,TRUE,Gremany,PHV,September
43466467,2/28/2019,4.81,16,TRUE,Spain,TAXI,February
6545213,7/9/2013,4.95,0,TRUE,Gremany,TAXI,July
14828741,9/25/2015,4.83,9,TRUE,Spain,TAXI,September
12524701,10/1/2014,4.98,2,TRUE,Gremany,TAXI,October
19593186,1/2/2017,4.96,4,TRUE,Gremany,TAXI,January
54189036,9/27/2019,4.92,3,TRUE,Gremany,PHV,September
33946753,12/20/2018,4.99,29,TRUE,Gremany,TAXI,December
56741482,1/9/2020,4.64,5,TRUE,Spain,TAXI,January
19985299,4/28/2014,4.86,0,TRUE,Spain,TAXI,April
53470545,8/28/2019,4.93,0,FALSE,Gremany,TAXI,August
14411535,7/7/2015,4.73,24,TRUE,Gremany,TAXI,July
56863981,1/15/2020,4.83,0,TRUE,Spain,TAXI,January
22205290,7/5/2017,4.84,50,TRUE,Gremany,TAXI,July
57154360,1/29/2020,4.77,0,TRUE,Gremany,PHV,January
25396472,2/8/2018,4.93,21,TRUE,Spain,TAXI,February
32410791,10/9/2018,4.81,17,FALSE,Gremany,TAXI,October
9843847,2/28/2014,4.94,8,TRUE,Spain,TAXI,February
4211102,1/29/2013,4.81,1,FALSE,Gremany,TAXI,January
32694877,10/23/2018,4.94,0,TRUE,Spain,TAXI,October
6783602,7/25/2013,4.93,5,TRUE,Spain,TAXI,July
16340660,3/9/2016,4.93,121,TRUE,Gremany,TAXI,March
14503103,7/21/2015,4.87,29,FALSE,Gremany,TAXI,July
50479740,5/14/2019,4.86,17,TRUE,Gremany,TAXI,May
326332,10/11/2011,4.98,43,TRUE,Gremany,TAXI,October
26713907,3/26/2018,4.36,0,TRUE,Gremany,TAXI,March
53819117,9/12/2019,4.88,0,TRUE,Gremany,PHV,September
54695081,10/17/2019,4.78,0,TRUE,Gremany,PHV,October
18986130,11/8/2016,4.93,35,TRUE,Spain,TAXI,November
20046574,3/1/2017,4.75,27,TRUE,Gremany,TAXI,March
55606215,11/27/2019,4.95,2,TRUE,Spain,TAXI,November
20176187,9/10/2013,4.91,42,TRUE,Spain,TAXI,September
53796626,9/11/2019,4.79,7,TRUE,Gremany,PHV,September
1079047,3/14/2012,4.91,21,TRUE,Gremany,TAXI,March
14451957,7/13/2015,4.93,24,TRUE,Gremany,TAXI,July
52716830,7/24/2019,4.74,4,TRUE,Spain,TAXI,July
57350598,2/7/2020,4.68,0,TRUE,Gremany,PHV,February
57329826,2/6/2020,4.93,0,TRUE,Gremany,PHV,February
1019792,2/24/2012,4.8,56,TRUE,Gremany,TAXI,February
15173902,11/6/2015,4.96,14,TRUE,Gremany,TAXI,November
14423857,7/9/2015,4.95,1,TRUE,Gremany,TAXI,July
34841748,2/5/2019,4.63,3,TRUE,Spain,TAXI,February
8736337,12/10/2013,4.96,1,TRUE,Gremany,TAXI,December
23241633,9/15/2017,4.69,4,FALSE,Gremany,TAXI,September
15279699,11/20/2015,4.71,3,FALSE,Gremany,TAXI,November
3547115,12/20/2012,4.98,125,TRUE,Gremany,TAXI,December
18506592,9/30/2016,4.87,4,TRUE,Gremany,TAXI,September
14029565,4/28/2015,4.97,10,TRUE,Gremany,TAXI,April
1078538,3/14/2012,4.92,0,TRUE,Spain,TAXI,March
13704693,2/18/2015,4.99,28,TRUE,Gremany,TAXI,February
6361982,6/27/2013,4.93,0,FALSE,Gremany,TAXI,June
272230,8/26/2011,4.91,4,TRUE,Gremany,TAXI,August
1230,5/29/2011,5,15,TRUE,Gremany,TAXI,May
745,5/29/2011,4.94,6,TRUE,Gremany,TAXI,May
25062917,1/10/2018,4.96,2,TRUE,Spain,TAXI,January
34368993,1/8/2019,4.9,1,TRUE,Spain,TAXI,January
19924835,2/1/2016,5,4,TRUE,Spain,TAXI,February
31205046,8/10/2018,4.86,18,FALSE,Spain,TAXI,August
27818866,5/2/2018,4.91,1,TRUE,Gremany,TAXI,May
29003783,6/7/2018,4.92,6,TRUE,Gremany,TAXI,June
31587108,8/30/2018,4.94,1,FALSE,Spain,TAXI,August
81,5/29/2011,4.98,6,TRUE,Gremany,TAXI,May
18033334,8/16/2016,4.86,18,TRUE,Gremany,TAXI,August
14511030,7/23/2015,4.9,14,FALSE,Gremany,TAXI,July
17080581,5/18/2016,4.93,21,FALSE,Gremany,TAXI,May
53802834,9/11/2019,5,0,TRUE,Gremany,PHV,September
23196990,9/12/2017,4.87,74,TRUE,Gremany,TAXI,September
51009569,6/3/2019,4.96,0,TRUE,Spain,TAXI,June
3405881,12/13/2012,4.87,3,TRUE,Gremany,TAXI,December
17746707,7/18/2016,5,56,TRUE,Gremany,TAXI,July
32273659,10/2/2018,4.93,2,FALSE,Spain,TAXI,October
3008259,11/13/2012,4.95,30,FALSE,Gremany,TAXI,November
25073756,1/11/2018,4.93,0,FALSE,Gremany,TAXI,January
6237039,6/18/2013,4.88,8,TRUE,Gremany,TAXI,June
19220805,12/1/2016,4.96,20,TRUE,Spain,TAXI,December
31039711,8/1/2018,4.68,17,FALSE,Gremany,TAXI,August
31689415,9/4/2018,4.88,7,FALSE,Gremany,TAXI,September
55483097,11/21/2019,4.99,0,TRUE,Gremany,PHV,November
50480639,5/14/2019,4.95,0,FALSE,Gremany,TAXI,May
33740239,12/10/2018,4.88,0,FALSE,Gremany,TAXI,December
19776358,1/27/2017,4.89,68,TRUE,Gremany,TAXI,January
53309007,8/20/2019,4.93,0,TRUE,Gremany,PHV,August
17296158,6/6/2016,4.92,58,TRUE,Spain,TAXI,June
14571908,8/5/2015,5,2,TRUE,Gremany,TAXI,August
25661014,2/21/2018,4.96,7,TRUE,Gremany,TAXI,February
23478617,9/29/2017,4.92,29,TRUE,Gremany,TAXI,September
18474195,9/27/2016,4.75,0,FALSE,Gremany,TAXI,September
32728440,10/25/2018,4.86,4,TRUE,Spain,TAXI,October
29057599,6/8/2018,4.85,26,TRUE,Spain,TAXI,June
28019204,5/9/2018,4.84,17,TRUE,Gremany,TAXI,May
13661817,2/10/2015,4.98,1,TRUE,Gremany,TAXI,February
1113847,3/30/2012,4.95,39,TRUE,Gremany,TAXI,March
54019556,9/20/2019,4.96,0,TRUE,Gremany,PHV,September
48758028,4/5/2019,4.49,13,FALSE,Gremany,TAXI,April
54303981,10/1/2019,4.92,3,TRUE,Gremany,PHV,October
17385757,6/15/2016,4.9,39,TRUE,Spain,TAXI,June
271187,8/25/2011,4.85,11,FALSE,Gremany,TAXI,August
33585523,12/3/2018,4.9,4,FALSE,Gremany,TAXI,December
13814488,3/12/2015,4.98,18,TRUE,Gremany,TAXI,March
26513586,3/19/2018,4.76,9,TRUE,Spain,TAXI,March
4585347,2/27/2013,4.98,47,TRUE,Gremany,TAXI,February
423822,11/8/2011,4.89,53,FALSE,Gremany,TAXI,November
25206439,1/22/2018,4.88,0,FALSE,Gremany,TAXI,January
29723122,6/25/2018,4.98,2,TRUE,Gremany,TAXI,June
329477,10/14/2011,5,3,TRUE,Gremany,TAXI,October
14603706,8/13/2015,4.94,0,FALSE,Spain,TAXI,August
57943350,3/2/2020,4.88,2,TRUE,Gremany,PHV,March
23336130,9/21/2017,4.86,0,TRUE,Gremany,TAXI,September
7287404,8/26/2013,4.76,0,TRUE,Spain,TAXI,August
2645151,10/16/2012,4.81,1,TRUE,Gremany,TAXI,October
33308893,11/20/2018,4.81,0,TRUE,Spain,TAXI,November
14329097,6/19/2015,4.94,28,TRUE,Gremany,TAXI,June
24196897,11/17/2017,4.89,0,TRUE,Spain,TAXI,November
52852720,7/30/2019,4.99,2,FALSE,Gremany,TAXI,July
32749344,10/26/2018,4.73,16,TRUE,Gremany,TAXI,October
21671502,5/30/2017,4.84,27,TRUE,Spain,TAXI,May
33433367,11/26/2018,4.97,12,FALSE,Gremany,TAXI,November
23675732,10/11/2017,4.86,1,FALSE,Gremany,TAXI,October
52391760,7/9/2019,4.89,5,FALSE,Gremany,TAXI,July
58018112,3/5/2020,5,0,TRUE,Gremany,PHV,March
53328520,8/21/2019,5,0,TRUE,Gremany,PHV,August
17993440,8/12/2016,4.95,12,TRUE,Gremany,TAXI,August
16237828,2/26/2016,4.83,2,FALSE,Gremany,TAXI,February
7053446,8/12/2013,4.88,9,TRUE,Spain,TAXI,August
13704803,2/18/2015,4.98,16,TRUE,Gremany,TAXI,February
23578475,10/5/2017,4.94,0,TRUE,Gremany,TAXI,October
14533523,7/28/2015,4.58,0,TRUE,Gremany,TAXI,July
20092925,2/2/2016,4.96,3,TRUE,Spain,TAXI,February
16729683,4/15/2016,5,0,FALSE,Gremany,TAXI,April
1055928,3/5/2012,4.92,22,FALSE,Gremany,TAXI,March
33915701,12/18/2018,4.8,4,FALSE,Spain,TAXI,December
23845782,10/23/2017,4.98,15,FALSE,Gremany,TAXI,October
58524315,5/8/2020,4.69,1,TRUE,Spain,TAXI,May
58709514,6/4/2020,4.75,0,TRUE,Gremany,PHV,June
58865142,6/16/2020,4.71,0,FALSE,Spain,TAXI,June
25287327,1/29/2018,4.94,4,TRUE,Gremany,TAXI,January
52996811,8/6/2019,4.91,0,TRUE,Spain,TAXI,August
57292661,2/4/2020,4.86,8,TRUE,Gremany,PHV,February
15060231,10/27/2015,4.94,17,TRUE,Gremany,TAXI,October
47589969,3/8/2019,4.84,0,TRUE,Gremany,TAXI,March
6574795,7/11/2013,4.91,0,FALSE,Gremany,TAXI,July
20861584,4/28/2017,4.96,1,TRUE,Gremany,TAXI,April
55014181,10/30/2019,4.93,0,TRUE,Gremany,PHV,October
7239832,8/23/2013,4.98,20,TRUE,Gremany,TAXI,August
2579365,10/11/2012,4.96,0,FALSE,Gremany,TAXI,October
57641073,2/20/2020,4.88,0,TRUE,Gremany,PHV,February
57293575,2/4/2020,5,0,FALSE,Spain,TAXI,February
9728229,2/17/2014,4.92,35,FALSE,Gremany,TAXI,February
53369853,8/23/2019,4.93,2,TRUE,Gremany,PHV,August
25366856,2/5/2018,4.38,0,TRUE,Spain,TAXI,February
8578961,11/28/2013,4.95,1,TRUE,Gremany,TAXI,November
53772082,9/10/2019,4.96,1,TRUE,Gremany,PHV,September
53325090,8/21/2019,4.88,0,TRUE,Gremany,TAXI,August
25875812,2/28/2018,4.97,0,TRUE,Gremany,TAXI,February
25954239,3/2/2018,4.75,18,TRUE,Gremany,TAXI,March
52459313,7/12/2019,4.43,0,FALSE,Gremany,TAXI,July
17535095,6/28/2016,4.89,10,TRUE,Gremany,TAXI,June
16170054,2/18/2016,4.87,0,TRUE,Spain,TAXI,February
58036206,3/6/2020,5,0,TRUE,Gremany,PHV,March
26584702,3/22/2018,4.97,0,FALSE,Gremany,TAXI,March
20301631,3/17/2017,4.98,16,FALSE,Gremany,TAXI,March
55149605,11/4/2019,4.5,0,FALSE,Gremany,TAXI,November
22564337,7/28/2017,4.91,0,TRUE,Gremany,TAXI,July
20602873,4/7/2017,4.93,4,TRUE,Spain,TAXI,April
54638228,10/14/2019,5,0,TRUE,Gremany,PHV,October
57461051,2/12/2020,4.95,3,TRUE,Gremany,PHV,February
27581384,4/24/2018,4.95,1,FALSE,Gremany,TAXI,April
54200546,9/27/2019,4.94,0,TRUE,Gremany,PHV,September
30680085,7/19/2018,4.98,0,TRUE,Spain,TAXI,July
57747786,2/24/2020,4.92,0,FALSE,Gremany,PHV,February
53754093,9/9/2019,4.68,0,TRUE,Gremany,PHV,September
8286704,11/6/2013,4.72,0,FALSE,Gremany,TAXI,November
56639562,1/3/2020,5,1,TRUE,Gremany,PHV,January
15198813,11/10/2015,4.92,0,TRUE,Gremany,TAXI,November
268934,8/23/2011,4.94,17,TRUE,Gremany,TAXI,August
22662165,8/4/2017,4.86,3,TRUE,Gremany,TAXI,August
19984623,2/22/2017,4.96,0,TRUE,Gremany,TAXI,February
30705517,7/20/2018,4.98,0,TRUE,Spain,TAXI,July
32694876,10/23/2018,4.94,0,TRUE,Spain,TAXI,October
43332379,2/21/2019,5,0,FALSE,Gremany,TAXI,February
430669,11/11/2011,4.9,0,FALSE,Gremany,TAXI,November
55339635,11/14/2019,4.88,0,TRUE,Gremany,PHV,November
190309,6/30/2011,4.81,5,TRUE,Gremany,TAXI,June
14630400,8/20/2015,4.69,15,TRUE,Spain,TAXI,August
58979550,6/26/2020,4.89,0,TRUE,Gremany,PHV,June
31304266,8/15/2018,4.97,0,TRUE,Gremany,TAXI,August
53972967,9/18/2019,4.93,1,TRUE,Gremany,TAXI,September
48733671,4/4/2019,4.87,1,TRUE,Gremany,PHV,April
12844922,11/5/2014,4.75,0,FALSE,Gremany,TAXI,November
33775972,12/12/2018,4.5,0,FALSE,Gremany,TAXI,December
24196083,11/17/2017,4.94,6,TRUE,Spain,TAXI,November
31857275,9/13/2018,4.97,0,FALSE,Gremany,TAXI,September
15656155,12/29/2015,4.96,23,TRUE,Gremany,TAXI,December
13774411,3/4/2015,4.81,0,TRUE,Gremany,TAXI,March
58697588,6/3/2020,0,0,TRUE,Spain,TAXI,June
53800466,9/11/2019,,0,FALSE,Gremany,TAXI,September
57018072,1/23/2020,4.89,9,TRUE,Gremany,PHV,January
30834579,7/23/2018,4.83,2,TRUE,Spain,TAXI,July
49326421,4/30/2019,4.82,13,FALSE,Spain,TAXI,April
19340210,12/13/2016,4.94,12,TRUE,Gremany,TAXI,December
18411906,9/22/2016,4.94,0,TRUE,Spain,TAXI,September
29244739,6/13/2018,4.97,23,TRUE,Spain,TAXI,June
55159832,11/5/2019,4.99,23,TRUE,Gremany,PHV,November
13656446,2/9/2015,4.92,31,FALSE,Gremany,TAXI,February
6037984,6/5/2013,4.97,0,FALSE,Gremany,TAXI,June
33290543,11/19/2018,4.93,36,TRUE,Gremany,TAXI,November
32603474,10/19/2018,4.71,24,FALSE,Gremany,TAXI,October
48558865,3/27/2019,4.98,52,TRUE,Gremany,TAXI,March
13809187,3/11/2015,4.97,4,TRUE,Gremany,TAXI,March
54478960,10/8/2019,4.94,1,TRUE,Gremany,PHV,October
34478154,1/15/2019,4.94,11,TRUE,Spain,TAXI,January
55191974,11/7/2019,4.73,4,TRUE,Spain,TAXI,November
4777858,3/13/2013,4.96,30,TRUE,Gremany,TAXI,March
19907762,2/25/2015,4.94,0,FALSE,Spain,TAXI,February
34368512,1/8/2019,4.95,19,TRUE,Spain,TAXI,January
11213617,7/9/2014,4.88,0,TRUE,Spain,TAXI,July
19968722,5/9/2013,4.97,10,TRUE,Spain,TAXI,May
25316164,2/1/2018,4.92,12,TRUE,Spain,TAXI,February
5599637,5/8/2013,4.83,0,FALSE,Gremany,TAXI,May
55630965,11/28/2019,4.98,0,TRUE,Gremany,PHV,November
56164475,12/18/2019,4.89,0,TRUE,Gremany,PHV,December
440,5/29/2011,4.96,41,TRUE,Gremany,TAXI,May
15521193,12/18/2015,4.86,102,TRUE,Gremany,TAXI,December
34743865,1/31/2019,4.92,31,TRUE,Gremany,TAXI,January
52886048,8/1/2019,4.9,0,TRUE,Gremany,PHV,August
22803667,8/14/2017,4.88,28,TRUE,Gremany,TAXI,August
23649683,10/9/2017,4.82,16,TRUE,Gremany,TAXI,October
55302275,11/12/2019,4.74,0,TRUE,Gremany,PHV,November
17224460,5/31/2016,5,20,FALSE,Gremany,TAXI,May
31719721,9/6/2018,4.95,10,TRUE,Spain,TAXI,September
1212851,5/4/2012,4.93,16,TRUE,Gremany,TAXI,May
35690942,2/15/2019,4.94,21,FALSE,Gremany,TAXI,February
30094727,7/5/2018,4.71,56,TRUE,Spain,TAXI,July
7225243,8/22/2013,4.97,60,TRUE,Gremany,TAXI,August
24767863,12/22/2017,4.82,40,TRUE,Gremany,TAXI,December
3917983,1/8/2013,4.98,53,TRUE,Gremany,TAXI,January
7718497,9/25/2013,4.88,20,TRUE,Gremany,TAXI,September
1161374,4/18/2012,4.95,15,FALSE,Gremany,TAXI,April
31560684,8/28/2018,4.87,3,FALSE,Gremany,TAXI,August
16151434,2/15/2016,4.7,89,TRUE,Spain,TAXI,February
490892,12/8/2011,4.99,116,TRUE,Gremany,TAXI,December
18040544,8/17/2016,4.9,47,TRUE,Gremany,TAXI,August
27584468,4/24/2018,5,28,TRUE,Gremany,TAXI,April
57619847,2/19/2020,4.75,24,TRUE,Gremany,PHV,February
4505589,2/21/2013,4.92,7,FALSE,Gremany,TAXI,February
17321083,6/9/2016,4.91,12,FALSE,Gremany,TAXI,June
28294467,5/18/2018,4.96,1,TRUE,Gremany,TAXI,May
21589545,5/24/2017,4.91,71,TRUE,Gremany,TAXI,May
31821214,9/11/2018,4.99,1,FALSE,Gremany,TAXI,September
53325795,8/21/2019,4.96,1,TRUE,Gremany,PHV,August
15419232,12/8/2015,4.85,1,TRUE,Gremany,TAXI,December
5792942,5/20/2013,4.64,16,TRUE,Spain,TAXI,May
53431363,8/26/2019,4.84,0,TRUE,Gremany,PHV,August
2501128,10/5/2012,4.94,97,TRUE,Gremany,TAXI,October
55302430,11/12/2019,4.94,2,TRUE,Gremany,PHV,November
57345153,2/7/2020,4.92,0,TRUE,Gremany,PHV,February
10133556,3/26/2014,5,2,TRUE,Gremany,TAXI,March
26958273,4/3/2018,4.96,31,TRUE,Gremany,TAXI,April
53779739,9/10/2019,4.87,0,TRUE,Gremany,PHV,September
50653042,5/21/2019,4.99,6,FALSE,Gremany,TAXI,May
20590886,4/6/2017,4.99,4,FALSE,Gremany,TAXI,April
30565166,7/16/2018,4.89,39,TRUE,Gremany,TAXI,July
56188455,12/19/2019,4.93,8,TRUE,Gremany,PHV,December
52887657,8/1/2019,4.96,0,TRUE,Gremany,PHV,August
52158360,7/1/2019,4.94,19,TRUE,Gremany,TAXI,July
53756913,9/9/2019,4.8,4,TRUE,Gremany,PHV,September
